DMUs,d_0.1450000000000001_opt,d_0.1450000000000001_pes
AT,-0.180134928337,0.062953427737
BE,-0.404993313518,0.100380743177
BG,-0.150549724593,0.006516216891
CY,-0.002535566223,0.032847471158
CZ,-0.170779078045,0.386439490937
DE,-0.054719045386,0.010101037241
DK,-0.150505557648,0.440906853969
ES,-0.588131942205,-0.107920631971
FR,-0.075175850573,0.314898615209
GR,-0.014930158675,0.238612852356
HU,-0.045535980890,0.050971398213
IE,-0.184225341927,0.319639220912
IT,-0.059386583965,0.199980315494
LT,-0.569945280925,-0.006334272464
LU,-0.000556903254,0.097529025752
LV,-0.005637138409,0.005007124972
MT,-0.405439597625,0.220194233735
PL,-0.174498208905,0.037617851108
PT,0.038535036910,0.444004729754
RO,-0.061492236489,0.095878754139
SE,-0.002021900118,0.701188598505
SK,-0.061118940613,0.190519114916
UK,-0.073178562300,0.352307774812
