DMUs,d_0.1370000000000001_opt,d_0.1370000000000001_pes
AT,-0.178876343685,0.062432650525
BE,-0.398559684610,0.099588912430
BG,-0.140975468674,0.005387562774
CY,-0.002052532415,0.032583751187
CZ,-0.160250323132,0.380868537457
DE,-0.049632686553,0.009932460052
DK,-0.142740680862,0.436679129066
ES,-0.580836231440,-0.114887372641
FR,-0.070127122487,0.311168130175
GR,-0.011830620945,0.236761830964
HU,-0.034786503434,0.050553650933
IE,-0.172920046794,0.313110359001
IT,-0.056314365812,0.198291005723
LT,-0.566578699922,-0.008217806638
LU,0.000650308693,0.096797828562
LV,-0.005473334846,0.004940413690
MT,-0.399845519520,0.214074547813
PL,-0.166648154083,0.036658900389
PT,0.042816844040,0.440785174623
RO,-0.051641716473,0.095134992035
SE,-0.002007773305,0.699196540388
SK,-0.058631052779,0.188947007057
UK,-0.067668771913,0.349008486967
