DMUs,d_0.09800000000000007_opt,d_0.09800000000000007_pes
AT,-0.258955285160,-0.055690877874
BE,0.010695117073,0.041044368808
BG,-0.094431914168,-0.003513239419
CY,0.000154074895,0.013703068058
CZ,-0.105690428591,0.175290049180
DE,-0.024734128191,0.005515644077
DK,-0.094936786465,0.118513882457
ES,-0.542453162528,-0.292125578389
FR,-0.043247339699,0.099148363079
GR,0.004837020679,0.078816002851
HU,-0.010771001745,0.011403976812
IE,-0.117394913428,0.174947021765
IT,-0.041123648654,0.035825478965
LT,-0.054493737996,-0.013591571535
LU,0.006602220943,0.036697355663
LV,-0.004254600196,0.000932623432
MT,-0.370750194749,-0.054924270012
PL,-0.128853714066,0.021354858249
PT,0.065029570592,0.179890797832
RO,-0.007643307658,0.027467933015
SE,-0.002980412965,-0.000583966980
SK,-0.043828090074,0.033965871509
UK,-0.038282817642,0.100737395525
