DMUs,d_0.20100000000000015_opt,d_0.20100000000000015_pes
AT,-0.188945020902,0.066724881617
BE,-0.448282807981,0.105982703314
BG,-0.215778685079,0.013921821221
CY,-0.005872897108,0.035146493973
CZ,-0.244637593587,0.426487265748
DE,-0.089952213267,0.011287570712
DK,-0.206204472070,0.470928694737
ES,-0.635329833957,-0.059085411945
FR,-0.111309154656,0.341089607671
GR,-0.034560519923,0.251534029375
HU,-0.120782323082,0.054156831435
IE,-0.263363442620,0.366352584018
IT,-0.081305389885,0.211714427161
LT,-0.594067300357,-0.001737587882
LU,-0.008938212863,0.102991513247
LV,-0.006777952089,0.005944523869
MT,-0.444598144367,0.264203421379
PL,-0.231072793085,0.044028268787
PT,0.010594152988,0.466418754962
RO,-0.135693490594,0.101260529659
SE,-0.002120787810,0.715343472247
SK,-0.085621181787,0.201450411489
UK,-0.113320506242,0.375528336654
