DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.896246640788,0.936318300335,0.952711121099,0.043590024574,0.058353806724,0.131442822873,0.172834502975
BE,0.717527620185,0.879964168408,0.899185173401,0.924469024557,0.032764580369,0.044120352307,0.000009611142,1.000000000000
BG,0.000000000000,0.299492385787,0.969793595815,0.978171204985,0.029527970036,0.039864809090,0.534712902671,0.703059978264
CY,0.251119737235,0.525231412362,0.966187616208,0.975428628946,0.017601151875,0.024183251880,0.007765012969,0.010221086249
CZ,0.423014598075,0.655968348775,0.132873753257,0.341640620504,0.554073383543,0.729544889812,0.078185129694,0.102810498979
DE,0.463123320394,0.686473574201,0.988755257194,0.992592750259,0.002925643496,0.004887676047,0.236768156898,0.311317812525
DK,0.283961983147,0.550210021929,0.389020630459,0.536456555278,0.449586117413,0.592163484345,0.048237638788,0.063435094270
ES,0.618326609462,0.804515512365,0.131588367606,0.340663003249,0.580341146411,0.764082133584,0.785446689760,1.000000000000
FR,0.102717229024,0.412361899074,0.586415476810,0.686587846869,0.267298439204,0.352488944478,0.330710871328,0.434835085202
GR,0.152184731817,0.449985070213,0.759509887552,0.818237117011,0.129449843296,0.171243568377,0.070696669278,0.092964560285
HU,0.547924753658,0.750970438937,0.948206147968,0.961752582679,0.041579840995,0.055710787574,0.067671390178,0.088986878505
IE,0.443093221857,0.671239414751,0.000000000000,0.215571504038,0.600853740244,0.791052395845,0.213217241063,0.280352719484
IT,0.000000000000,0.299492385787,0.795290695513,0.845450689263,0.176487595978,0.233089502459,0.168291826077,0.221284118298
LT,0.717527620185,0.879964168408,0.996739932047,0.998665601556,0.000867088960,1.000000000000,0.189425091114,0.249070448254
LU,0.000000000000,0.299492385787,0.902014475580,0.926620888186,0.046508278341,0.062190770011,0.000756503196,0.001006193769
LV,0.039116154076,0.363989250523,0.993809129979,0.996436540828,0.008671511887,0.012442428932,0.009818427512,0.012920946111
MT,0.000000000000,0.304269931318,0.000000000000,0.226351779518,0.784745109020,1.000000000000,0.041941208811,0.055156454856
PL,0.063136160048,0.382257987459,0.947264021108,0.961036035490,0.024545412582,0.033313668735,0.541783377281,0.712356343029
PT,0.000000000000,0.315616601971,0.549473867050,0.658491411276,0.150755349042,0.199256362969,0.002469750000,0.003258796048
RO,0.569125111974,0.767094655121,0.903651775626,0.927866158644,0.060872975459,0.081077686591,0.076881994136,0.101097117042
SE,0.039624962675,0.364376231711,0.000000000000,0.998745939501,0.001267367606,0.002707350340,0.030057059252,0.039530998954
SK,0.365697073753,0.612374738728,0.806494823124,0.853972138431,0.164928473900,0.217891397505,0.136090204532,0.178944949229
UK,0.394102903852,0.633979172887,0.579389144313,0.681243875674,0.261294701707,0.344595141473,0.242659614915,0.319063988807
