DMUs,d_0.060000000000000005_opt,d_0.060000000000000005_pes
AT,-0.219546879666,-0.095099283368
BE,0.016316712235,0.034899485591
BG,-0.055764741796,-0.007048351688
CY,0.002715221594,0.011059104714
CZ,-0.051865001108,0.120164823984
DE,-0.002297343349,0.004488278228
DK,-0.052645287787,0.077903905428
ES,-0.487528737464,-0.339070980859
FR,-0.015940896644,0.071538136274
GR,0.019204628285,0.064361859078
HU,-0.006048961773,0.007211380521
IE,-0.061255768824,0.117701211972
IT,-0.026080304959,0.021031784802
LT,-0.043123561009,-0.020130216840
LU,0.012592183977,0.030983713970
LV,-0.003136672024,0.000069239484
MT,-0.309518637912,-0.116155826849
PL,-0.086003372353,0.018164536505
PT,0.086693757970,0.157185314348
RO,-0.000684724771,0.020908431000
SE,-0.002509460611,-0.001033173885
SK,-0.028820053945,0.018808995568
UK,-0.011669656341,0.073531544208
