DMUs,d_0.03_opt,d_0.03_pes
AT,-0.188434980591,-0.126211182443
BE,0.020844567114,0.030136313280
BG,-0.027328397419,-0.011636564505
CY,0.004764881369,0.008936956012
CZ,-0.009149912152,0.076865216509
DE,0.001887778770,0.003671980846
DK,-0.019877749841,0.045838878097
ES,-0.450257460395,-0.376133140705
FR,0.005750615316,0.049489686519
GR,0.030424042753,0.053002884065
HU,-0.002664124024,0.003911021540
IE,-0.016761846256,0.072710385506
IT,-0.014246191715,0.009309938377
LT,-0.035616482036,-0.025292305239
LU,0.017282206380,0.026494677161
LV,-0.002247582454,-0.000618058083
MT,-0.261177935146,-0.164496529615
PL,-0.052391698365,0.014268179179
PT,0.104020608703,0.139266322266
RO,0.004864361685,0.015752055336
SE,-0.002137656121,-0.001394047142
SK,-0.016946268687,0.006868277080
UK,0.009493142599,0.052194128910
