DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.282275000000,31.642725000000,1045058700.785999894142,1212087521.213999986649,386672073.698799967766,448472793.901200056076,128637.003100000002,149196.696900000010
BE,37.040000000000,42.960000000000,1611870770.827999830246,1869491585.172000169754,297414296.610799968243,344949194.989200055599,34.410160000000,39.909840000000
BG,78.710000000000,91.290000000000,534080954.169600009918,619441625.030400037766,270727849.550999999046,313997527.449000000954,523188.796199999924,606808.603800000041
CY,62.505000000000,72.495000000000,589123794.189000010490,683281808.810999989510,172389041.779399991035,199941502.020600020885,7632.980959999999,8852.939039999999
CZ,53.119861387860,61.609860832140,13309096353.647998809814,15436252142.352001190186,4595701190.573999404907,5330219307.426000595093,76530.686779999989,88762.373220000009
DE,50.930000000000,59.070000000000,244644016.714999973774,283744788.285000026226,51386777.965240001678,59599783.514760002494,231685.311119999969,268714.928880000021
DK,60.711874663300,70.415284436700,9399187501.701999664307,10901433452.298000335693,3734184477.527999877930,4331008778.472000122070,47230.629999999997,54779.370000000003
ES,42.456190056840,49.241844623160,13328716896.313999176025,15459008581.686000823975,4812283723.197999954224,5581417622.802000045776,768501.975239999942,891329.504760000040
FR,70.607500000000,81.892500000000,6386088667.521999359131,7406759426.478000640869,2231189067.883999824524,2587793800.116000175476,323597.080139999976,375316.699860000052
GR,67.906666663580,78.759999996420,3743919548.863999843597,4342299779.136000633240,1094602059.307999849319,1269549256.692000150681,69204.119219999993,80264.820780000009
HU,46.300000000000,53.700000000000,863598746.261999964714,1001625327.738000035286,370097740.635999977589,429249431.364000022411,66244.243559999988,76831.876440000007
IE,52.023606000000,60.338394000000,15839273133.079998016357,18370820026.920001983643,4981413829.375999450684,5777579322.624000549316,208643.541999999987,241990.458000000013
IT,78.710000000000,91.290000000000,3197749713.401999950409,3708837140.598000049591,1482436975.286000013351,1719370746.713999986649,164689.368539999996,191011.211460000020
LT,37.040000000000,42.960000000000,122763355.004999995232,142384279.995000004768,26173737.231479998678,30357012.728520002216,185365.753999999986,214992.246000000014
LU,78.710000000000,91.290000000000,1568683386.483999967575,1819401681.516000032425,410733612.356799960136,476380021.243200063705,775.988000000000,900.012000000000
LV,74.080000000000,85.920000000000,167500066.525999993086,194271135.474000006914,98762518.887999996543,114547457.112000003457,9642.002780000001,11183.057220000001
MT,78.367037037380,90.892222222620,15622915602.713998794556,18119882675.285999298096,6497631962.493999481201,7536130375.506000518799,41070.322399999997,47634.477600000006
PL,72.768552500000,84.398947500000,877979675.625799894333,1018304720.974200010300,229645747.597599983215,266349387.602400004864,530106.414379999973,614831.845620000036
PT,77.552500000000,89.947500000000,6949977357.415999412537,8060772874.584000587463,1270269869.941999912262,1473293564.058000087738,2452.196160000000,2844.123840000000
RO,45.142500000000,52.357500000000,1543691108.557999849319,1790414957.442000150681,529173180.190200030804,613749455.209800124168,75255.723679999981,87283.636320000005
SE,74.052220000000,85.887780000000,92143007.860219985247,106869968.079780012369,37713988.479579992592,43741710.180420003831,29443.095999999998,34148.904000000002
SK,56.249291250000,65.239458750000,3026726282.621999740601,3510479511.378000259399,1387129889.291999816895,1608830994.708000183105,133183.913119999983,154470.326880000008
UK,54.698385937500,63.440676562500,6493340881.271999359131,7531153462.728000640869,2181687148.787999629974,2530380127.212000370026,237449.401839999977,275400.278159999987
