DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.252812500000,31.672187500000,1043930127.674999952316,1213216094.325000047684,386254501.264999985695,448890366.334999978542,128498.086249999993,149335.613749999990
BE,37.000000000000,43.000000000000,1610130089.649999856949,1871232266.349999904633,297093114.865000009537,345270376.735000014305,34.373000000000,39.947000000000
BG,78.625000000000,91.375000000000,533504192.879999995232,620018386.320000052452,270435486.862499952316,314289890.137499988079,522623.797499999928,607373.602499999921
CY,62.437500000000,72.562500000000,588487591.387499928474,683918011.612499952316,172202876.507499992847,200127667.292499989271,7624.737999999998,8861.181999999999
CZ,53.062496526750,61.667225693250,13294723679.399999618530,15450624816.599998474121,4590738230.324999809265,5335182267.675000190735,76448.040249999991,88845.019749999992
DE,50.875000000000,59.125000000000,244379822.312499970198,284008982.687500000000,51331284.684500001371,59655276.795500002801,231435.110999999975,268965.128999999957
DK,60.646311083750,70.480848016250,9389037191.224998474121,10911583762.774999618530,3730151880.899999618530,4335041375.099999427795,47179.625000000000,54830.375000000000
ES,42.410341039500,49.287693640500,13314323033.574998855591,15473402444.424999237061,4807086872.524999618530,5586614473.474999427795,767672.059499999974,892159.420500000007
FR,70.531250000000,81.968750000000,6379192243.474999427795,7413655850.524999618530,2228779576.449999809265,2590203291.549999713898,323247.623250000004,375666.156750000024
GR,67.833333330250,78.833333329750,3739876439.199999809265,4346342888.800000190735,1093419983.649999856949,1270731332.349999904633,69129.384749999997,80339.555250000005
HU,46.250000000000,53.750000000000,862666134.224999904633,1002557939.774999976158,369698067.049999952316,429649104.949999988079,66172.705499999996,76903.414499999999
IE,51.967425000000,60.394575000000,15822168086.499998092651,18387925073.500000000000,4976034332.799999237061,5782958819.199999809265,208418.224999999977,242215.774999999994
IT,78.625000000000,91.375000000000,3194296419.974999904633,3712290434.024999618530,1480836071.424999952316,1720971650.575000047684,164511.518249999994,191189.061749999993
LT,37.000000000000,43.000000000000,122630781.187499985099,142516853.812500000000,26145471.856499999762,30385278.103499997407,185165.574999999983,215192.424999999988
LU,78.625000000000,91.375000000000,1566989343.949999809265,1821095724.049999952316,410290055.539999961853,476823578.060000002384,775.150000000000,900.850000000000
LV,74.000000000000,86.000000000000,167319180.924999982119,194452021.074999988079,98655863.899999991059,114654112.099999994040,9631.590249999999,11193.469750000000
MT,78.282407407750,90.976851852250,15606044203.574998855591,18136754074.424999237061,6490615081.324999809265,7543147256.674999237061,41025.970000000001,47678.830000000002
PL,72.689968750000,84.477531250000,877031533.427499890327,1019252863.172499895096,229397750.029999971390,266597385.169999986887,529533.945249999990,615404.314750000020
PT,77.468750000000,90.031250000000,6942471982.299999237061,8068278249.699999809265,1268898088.224999904633,1474665345.774999856949,2449.548000000000,2846.772000000000
RO,45.093750000000,52.406250000000,1542024055.524999856949,1792082010.474999904633,528601718.872500002384,614320916.527500033379,75174.453999999983,87364.905999999988
SE,73.972250000000,85.967750000000,92043501.372249990702,106969474.567749992013,37673260.630249992013,43782438.029749996960,29411.299999999999,34180.699999999997
SK,56.188546875000,65.300203125000,3023457679.724999904633,3513748114.274999618530,1385631908.849999904633,1610328975.149999856949,133040.085999999981,154614.153999999980
UK,54.639316406250,63.499746093750,6486328634.099999427795,7538165709.899999618530,2179331115.149999618530,2532736160.849999904633,237192.976999999984,275656.702999999980
