DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.900205471783,0.936860709846,0.952168711589,0.044078532072,0.057865299227,0.132812400524,0.171464925324
BE,0.722902358913,0.874589429681,0.900021771417,0.923632426541,0.033140322823,0.043744609853,0.000009244782,1.000000000000
BG,0.000000000000,0.288071065990,0.970070796118,0.977894004681,0.029869997799,0.039522781327,0.540283210319,0.697489670616
CY,0.260189608838,0.516161540758,0.966493385012,0.975122860142,0.017818941949,0.023965461806,0.007846280100,0.010139819119
CZ,0.430722626590,0.648260320259,0.139781480482,0.334732893279,0.559879426030,0.723738847326,0.078999939707,0.101995688966
DE,0.470513586145,0.679083308450,0.988882233068,0.992465774386,0.002990563691,0.004822755852,0.239234873444,0.308851095979
DK,0.292771660901,0.541400344175,0.393899025030,0.531578160706,0.454303750878,0.587445850881,0.048740495771,0.062932237287
ES,0.624487271690,0.798354850137,0.138506278344,0.333745092511,0.586420811428,0.758002468567,0.793628807691,1.000000000000
FR,0.112962824724,0.402116303374,0.589730003760,0.683273319918,0.270117242687,0.349670140995,0.334156157816,0.431389798713
GR,0.162038419485,0.440131382546,0.761453067939,0.816293936624,0.130832723905,0.169860687767,0.071433474495,0.092227755068
HU,0.554643177068,0.744252015527,0.948654375587,0.961304355060,0.042047409081,0.055243219489,0.068376682071,0.088281586612
IE,0.450642176769,0.663690459839,0.000000000000,0.207350556850,0.607147078113,0.784759057976,0.215438635570,0.278131324977
IT,0.000000000000,0.288071065990,0.796950401189,0.843790983587,0.178360453178,0.231216645260,0.170045247510,0.219530696864
LT,0.722902358913,0.874589429681,0.996803649053,0.998601884550,0.000834022008,1.000000000000,0.191398650725,0.247096888642
LU,0.000000000000,0.288071065990,0.902828658350,0.925806705416,0.047027184316,0.061671864036,0.000764765016,0.000997931949
LV,0.049865631532,0.353239773067,0.993896066367,0.996349604439,0.008796284877,0.012317655941,0.009921084377,0.012818289245
MT,0.000000000000,0.292898377620,0.000000000000,0.218243126866,0.792953981981,1.000000000000,0.042378477982,0.054719185686
PL,0.073695338161,0.371698809346,0.947719712761,0.960580343837,0.024835538705,0.033023542612,0.547427335706,0.706712384604
PT,0.000000000000,0.304363242759,0.553081065205,0.654884213122,0.152360162003,0.197651550008,0.002495858141,0.003232687907
RO,0.575675574798,0.760544192296,0.904452986829,0.927064947441,0.061541513695,0.080409148355,0.077683229820,0.100295881358
SE,0.050370409077,0.353630785309,0.000000000000,0.998793763842,0.001315014094,0.002659703853,0.030370535198,0.039217523008
SK,0.373859202374,0.604212610107,0.808065763704,0.852401197851,0.166680923579,0.216138947827,0.137508192408,0.177526961353
UK,0.402039986283,0.626042090456,0.582759337631,0.677873682357,0.264050966258,0.341838876922,0.245187700816,0.316535902906
