DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.916040795760,0.996097155867,0.939030347888,0.949999073546,0.046032562062,0.055911269236,0.138290711125,0.165986614723
BE,0.744401313825,0.853090474769,0.903368163482,0.920286034476,0.034643292638,0.042241640038,0.000000370741,0.000007779344
BG,0.011421319797,0.242385786802,0.971179597332,0.976785203468,0.031238108850,0.038154670276,0.562564440912,0.675208440022
CY,0.296469095252,0.479882054345,0.967716460227,0.973899784927,0.018690102244,0.023094301511,0.008171348622,0.009814750596
CZ,0.461554740654,0.617428206196,0.167412389382,0.307101984379,0.583103595977,0.700514677378,0.082259179759,0.098736448914
DE,0.500074649149,0.649522245446,0.989390136562,0.991957870892,0.003250244469,0.004563075074,0.249101739630,0.298984229793
DK,0.328010371916,0.506161633160,0.413412603315,0.512064582422,0.473174284736,0.568575317022,0.050751923702,0.060920809356
ES,0.649129920604,0.773712201223,0.166177921297,0.306073449558,0.610739471495,0.733683808500,0.826357279413,0.991817886451
FR,0.153945207525,0.361133920573,0.602988111562,0.670015212116,0.281392456621,0.338394927061,0.347937303770,0.417608652759
GR,0.201453170155,0.400716631876,0.769225789485,0.808521215078,0.136364246342,0.164329165330,0.074380695364,0.089280534199
HU,0.581516870708,0.717378321887,0.950447286063,0.959511444583,0.043917681422,0.053372947147,0.071197849644,0.085460419039
IE,0.480837996417,0.633494640191,0.008220947178,0.174466768097,0.632320429590,0.759585706499,0.224324213596,0.269245746951
IT,0.011421319797,0.242385786802,0.803589223891,0.837152160885,0.185851881977,0.223725216461,0.177058933246,0.212517011129
LT,0.744401313825,0.853090474769,0.997058517076,0.998347016527,0.000033066950,0.000701754200,0.199292889170,0.239202650197
LU,0.011421319797,0.242385786802,0.906085389430,0.922549974336,0.049102808213,0.059596240139,0.000797812298,0.000964884667
LV,0.092863541356,0.310241863243,0.994243811920,0.996001858886,0.009295376839,0.011818563979,0.010331711839,0.012407661784
MT,0.017454076943,0.247412162830,0.021833540405,0.185808516257,0.825789473823,0.991791127026,0.044127554664,0.052970109003
PL,0.115932050612,0.329462096895,0.949542479370,0.958757577228,0.025996043196,0.031863038121,0.570003169408,0.684136550902
PT,0.031781875187,0.259349805912,0.567509857823,0.640455420504,0.158779413846,0.191232298165,0.002600290706,0.003128255342
RO,0.601877426097,0.734342340997,0.907657831640,0.923860102630,0.064215666639,0.077734995411,0.080888172558,0.097090938620
SE,0.093352194685,0.310648999701,0.998985061207,0.999952175660,0.001505600044,0.002469117903,0.031624438982,0.037963619224
SK,0.406507716856,0.571564095626,0.814349526024,0.846117435531,0.173690722291,0.209129149115,0.143180143912,0.171855009849
UK,0.433788316009,0.594293760731,0.596240110899,0.664392909089,0.275076024462,0.330813818717,0.255300044419,0.306423559303
