DMUs,d_0.1440000000000001_opt,d_0.1440000000000001_pes
AT,-0.179977605255,0.062886080346
BE,-0.404189839080,0.100280708175
BG,-0.149352437992,0.006376141714
CY,-0.002475264606,0.032806417179
CZ,-0.169462662332,0.385741175700
DE,-0.054083645760,0.010079849144
DK,-0.149532211606,0.440377583870
ES,-0.587223513269,-0.108791606276
FR,-0.074543177629,0.314432155071
GR,-0.014547177106,0.238381548094
HU,-0.044192296208,0.050914515477
IE,-0.182812178144,0.318821240754
IT,-0.059002443541,0.199769337599
LT,-0.569521022265,-0.006576022931
LU,-0.000406127938,0.097431481333
LV,-0.005616674105,0.004990385706
MT,-0.404740337862,0.219427104240
PL,-0.173513729236,0.037498599065
PT,0.039065899140,0.443602509718
RO,-0.060167214094,0.095782651004
SE,-0.002020134267,0.700939194372
SK,-0.060808684674,0.190322751346
UK,-0.072486623862,0.351895124022
