DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.923518587638,0.988619363989,0.940054899186,0.948974522249,0.046955298447,0.054988532852,0.140877691132,0.163399634716
BE,0.754553598089,0.842938190505,0.904948404179,0.918705793779,0.035353028384,0.041531904292,0.000001062754,0.000007087332
BG,0.032994923858,0.220812182741,0.971703197905,0.976261602894,0.031884161291,0.037508617835,0.573086133137,0.664686747798
CY,0.313601074948,0.462750074649,0.968294023523,0.973322221631,0.019101483494,0.022682920261,0.008324853202,0.009661246016
CZ,0.476114350073,0.602868596777,0.180460318585,0.294054055176,0.594070565119,0.689547708236,0.083798265340,0.097197363333
DE,0.514034040012,0.635562854583,0.989629979878,0.991718027575,0.003372871504,0.004440448039,0.253761093107,0.294324876316
DK,0.344650874340,0.489521130736,0.422627348616,0.502849837120,0.482085370170,0.559664231589,0.051701764670,0.059970968388
ES,0.660766727036,0.762075394792,0.179245086025,0.293006284830,0.622223283193,0.722199996802,0.841812391059,0.976362774805
FR,0.173297999403,0.341781128695,0.609248884691,0.663754438988,0.286716863200,0.333070520482,0.354445067137,0.411100889392
GR,0.220065691305,0.382104110726,0.772896241326,0.804850763237,0.138976354160,0.161717057513,0.075772438552,0.087888791011
HU,0.594207226038,0.704687966557,0.951293938233,0.958664792414,0.044800865583,0.052489762986,0.072530067664,0.084128201019
IE,0.495097133473,0.619235503135,0.023749402978,0.158938312297,0.644207845565,0.747698290524,0.228520180997,0.265049779550
IT,0.032994923858,0.220812182741,0.806724223500,0.834017161276,0.189389501132,0.220187597306,0.180370951509,0.209204992865
LT,0.754553598089,0.842938190505,0.997178871421,0.998226662183,0.000095526748,0.000639294402,0.203020723991,0.235474815376
LU,0.032994923858,0.220812182741,0.907623290218,0.921012073548,0.050082963942,0.058616084410,0.000813417959,0.000949279006
LV,0.113168109884,0.289937294715,0.994408025099,0.995837645708,0.009531059155,0.011582881664,0.010525619251,0.012213754371
MT,0.038933678372,0.225932561401,0.037149884303,0.170492172359,0.841295122749,0.976285478101,0.044953507542,0.052144156125
PL,0.135877164825,0.309516982681,0.950403230269,0.957896826329,0.026544059205,0.031315022112,0.580663979768,0.673475740542
PT,0.053038220364,0.238093460735,0.574323454337,0.633641823989,0.161810727216,0.188200984794,0.002649606084,0.003078939964
RO,0.614250522544,0.721969244551,0.909171230579,0.922346703692,0.065478461085,0.076472200965,0.082401617739,0.095577493438
SE,0.113649149000,0.290352045387,0.999075396073,0.999861840794,0.001595598965,0.002379118982,0.032216560213,0.037371497992
SK,0.421925070917,0.556146741565,0.817316858231,0.843150103324,0.177000905016,0.205818966389,0.145858565455,0.169176588306
UK,0.448780582823,0.579301493916,0.602606031609,0.658026988379,0.280282301948,0.325607541232,0.260075317787,0.301648285935
