DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.940233651836,0.971904299791,0.942345072675,0.946684348759,0.049017885659,0.052925945640,0.146660352322,0.157616973526
BE,0.777246939385,0.820244849209,0.908480706914,0.915173491044,0.036939496523,0.039945436153,0.000002609605,0.000005540481
BG,0.081218274112,0.172588832487,0.972873599186,0.975091201613,0.033328278512,0.036064500614,0.596605209874,0.641167671061
CY,0.351896088385,0.424455061212,0.969585047362,0.972031197792,0.020021041583,0.021763362172,0.008667981087,0.009318118132
CZ,0.508659359362,0.570323587488,0.209626277980,0.264888095781,0.618584966730,0.665033306625,0.087238574284,0.093757054389
DE,0.545237384294,0.604359510302,0.990166100233,0.991181907221,0.003646978993,0.004166340550,0.264176118526,0.283909850898
DK,0.381847291523,0.452324713553,0.443225014583,0.482252171153,0.502004267020,0.539745334738,0.053824938597,0.057847794460
ES,0.686778412000,0.736063709827,0.208454042475,0.263797328380,0.647892979930,0.696530300064,0.876359111210,0.941816054654
FR,0.216557181248,0.298521946850,0.623243554037,0.649759769641,0.298618477908,0.321168905774,0.368991832311,0.396554124219
GR,0.261670150345,0.340499651685,0.781100780736,0.796646223828,0.144815183399,0.155878228273,0.078883393913,0.084777835650
HU,0.622573902658,0.676321289937,0.953186454847,0.956772275800,0.046775041943,0.050515586626,0.075507966769,0.081150301914
IE,0.526970498656,0.587362137952,0.058460068884,0.124227646391,0.670779716568,0.721126419521,0.237899402247,0.255670558300
IT,0.081218274112,0.172588832487,0.813731869686,0.827009515090,0.197297120420,0.212279978018,0.187774286452,0.201801657922
LT,0.777246939385,0.820244849209,0.997447898779,0.997957634825,0.000235142767,0.000499678383,0.211353531239,0.227142008129
LU,0.081218274112,0.172588832487,0.911060950803,0.917574412963,0.052273900279,0.056425148073,0.000848301201,0.000914395764
LV,0.158554792475,0.244550612123,0.994775089850,0.995470580957,0.010057878448,0.011056062371,0.010959059350,0.011780314273
MT,0.086946905096,0.177919334677,0.071386417723,0.136255638939,0.875954808582,0.941625792267,0.046799755151,0.050297908516
PL,0.180460361302,0.264933786205,0.952327261690,0.955972794908,0.027769036168,0.030090045149,0.604494026453,0.649645693857
PT,0.100552403703,0.190579277396,0.589553846545,0.618411431781,0.168586604162,0.181425107849,0.002759840459,0.002968705589
RO,0.641908032248,0.694311734846,0.912554122324,0.918963811946,0.068301178081,0.073649483969,0.085784612851,0.092194498326
SE,0.159018811586,0.244982382801,0.999277321069,0.999659915798,0.001796773023,0.002177944923,0.033540125319,0.036047932887
SK,0.456387391759,0.521684420723,0.823949718457,0.836517243098,0.184400136990,0.198419734415,0.151845625376,0.163189528385
UK,0.482292708644,0.545789368095,0.616835736725,0.643797283262,0.291919863385,0.313969979794,0.270749458258,0.290974145464
