DMUs,d_0.016000000000000004_opt,d_0.016000000000000004_pes
AT,-0.173916094357,-0.140730068677
BE,0.022984554815,0.027940198501
BG,-0.020203491454,-0.014156780877
CY,0.005729712121,0.007954835526
CZ,0.010850561580,0.056725324357
DE,0.002411074729,0.003289427689
DK,-0.004565511510,0.030483364167
ES,-0.432961785800,-0.393428815299
FR,0.015913859026,0.039241307027
GR,0.035675780965,0.047717858403
HU,-0.001132987336,0.002373762960
IE,0.004056180208,0.051773908123
IT,-0.008736377951,0.003826902271
LT,-0.033207507450,-0.027701279825
LU,0.019458435376,0.024406383191
LV,-0.001830726080,-0.000940529098
MT,-0.238618940522,-0.187055524239
PL,-0.036771028315,-0.001219452926
PT,0.112173994310,0.130971699989
RO,0.007470614646,0.013352477322
SE,-0.001964147360,-0.001567555904
SK,-0.011397525082,0.001303568666
UK,0.019415263814,0.042204957023
