DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.909002873992,0.938066064314,0.950963357121,0.045164104289,0.056779727010,0.135855906413,0.168421419434
BE,0.734846222753,0.862645565841,0.901880878120,0.921773319838,0.033975306054,0.042909626622,0.000008430650,1.000000000000
BG,0.000000000000,0.262690355330,0.970686796792,0.977278004007,0.030630059494,0.038762719632,0.552661671760,0.685111209175
CY,0.280344879068,0.496006270529,0.967172871243,0.974443373911,0.018302919891,0.023481483864,0.008026873724,0.009959225495
CZ,0.447851578848,0.631131368002,0.155131985427,0.319382388334,0.572781742667,0.710836530688,0.080810628625,0.100185000048
DE,0.486936398925,0.662660495670,0.989164401675,0.992183605778,0.003134830790,0.004678488753,0.244716465770,0.303369503653
DK,0.312348722576,0.521823282500,0.404739901855,0.520737283881,0.464787380799,0.576962220959,0.049857955733,0.061814777325
ES,0.638177632198,0.784664489629,0.153879413318,0.318371957537,0.599931178132,0.744492101863,0.811811291981,1.000000000000
FR,0.135730815169,0.379348312929,0.597095619206,0.675907704473,0.276381250428,0.343406133254,0.341812350013,0.423733606517
GR,0.183935503190,0.418234298840,0.765771246576,0.811975757988,0.133905791926,0.166787619747,0.073070819422,0.090590410141
HU,0.569573006868,0.729322185727,0.949650436963,0.960308293684,0.043086449270,0.054204179299,0.069943997389,0.086714271294
IE,0.467417632129,0.646915004479,0.000000000000,0.189081785320,0.621132273378,0.770773862711,0.220375067806,0.273194892740
IT,0.000000000000,0.262690355330,0.800638636023,0.840102748753,0.182522358066,0.227054740371,0.173941739586,0.215634204789
LT,0.734846222753,0.862645565841,0.996945242399,0.998460291204,0.000760539892,1.000000000000,0.195784338750,0.242711200617
LU,0.000000000000,0.262690355330,0.904637953394,0.923997410372,0.048180308703,0.060518739649,0.000783124617,0.000979572348
LV,0.073753359212,0.329352045387,0.994089258341,0.996156412465,0.009073558190,0.012040382629,0.010149210745,0.012590162878
MT,0.000000000000,0.267628258292,0.007418157913,0.200223898750,0.811195921893,1.000000000000,0.043350187250,0.053747476418
PL,0.097160178411,0.348233969095,0.948732360877,0.959567695721,0.025480263422,0.032378817895,0.559969465541,0.694170254769
PT,0.011775903255,0.279355777844,0.561097061104,0.646868217223,0.155926413027,0.194085298984,0.002553876233,0.003174669815
RO,0.590232158853,0.745987608241,0.906233456169,0.925284478102,0.063027154219,0.078923507831,0.079463753563,0.098515357615
SE,0.074249178859,0.329752015527,0.000000000000,0.998900040156,0.001420895177,0.002553822770,0.031067148411,0.038520909794
SK,0.391997265975,0.586074546506,0.811556742770,0.848910218784,0.170575256197,0.212244615209,0.140659276577,0.174375877184
UK,0.419677947242,0.608404129498,0.590248656113,0.670384363875,0.270175998594,0.335713844586,0.250805669484,0.310917934238
