DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,25.602912500000,33.322087500000,980730033.458999872208,1276416188.540999889374,362870444.972199976444,472274422.627799987793,120718.742649999986,157114.957350000012
BE,34.760000000000,45.240000000000,1512651943.681999683380,1968710412.318000078201,279106937.100199997425,363256554.499800026417,32.292040000000,42.027960000000
BG,73.865000000000,96.135000000000,501205560.662399947643,652317018.537600040436,254063176.306499958038,330662200.693499982357,490983.870299999893,639013.529699999955
CY,58.657500000000,76.342500000000,552860234.503499984741,719545368.496500015259,161777621.281099975109,210552922.518900007010,7163.132239999998,9322.787759999999
CZ,49.850064304590,64.879657915410,12489853921.511999130249,16255494574.488000869751,4312812456.380999565125,5613108041.619000434875,71819.834569999992,93473.225430000006
DE,47.795000000000,62.205000000000,229584935.772499978542,298803869.227500021458,48223660.963059999049,62762900.516940005124,217423.904279999959,282976.335719999974
DK,56.974750628950,74.152408471050,8820619804.512998580933,11480001149.486999511719,3504326469.731999397278,4560866786.267999649048,44323.344999999994,57686.654999999999
ES,39.842796068460,51.855238611540,12508266720.190998077393,16279458757.809000015259,4516063234.836998939514,5877638111.163000106812,721196.778059999924,938634.701939999941
FR,66.261250000000,86.238750000000,5992992496.842999458313,7799855597.156999588013,2093848056.145999670029,2725134811.854000091553,303678.037409999990,395235.742590000038
GR,63.726666663770,82.939999996230,3513462298.015999317169,4572757029.984000205994,1027223746.801999807358,1336927569.197999954224,64944.254429999994,84524.685570000001
HU,43.450000000000,56.550000000000,810439860.152999877930,1054784213.847000002861,347316346.233999967575,452030825.765999972820,62166.574139999990,80909.545859999998
IE,48.821289000000,63.540711000000,14864285478.019998550415,19345807681.979999542236,4674782524.543999671936,6084210627.456000328064,195800.472999999969,254833.527000000002
IT,73.865000000000,96.135000000000,3000911988.062999725342,3905674865.936999797821,1391185455.208999872208,1810622266.790999889374,154551.902009999991,201148.677989999996
LT,34.760000000000,45.240000000000,115206647.407499983907,149940987.592500001192,24562610.857619997114,31968139.102380000055,173955.550999999978,226402.448999999993
LU,73.865000000000,96.135000000000,1472122962.045999765396,1915962105.953999996185,385450873.799199938774,501662759.800800025463,728.222000000000,947.778000000000
LV,69.520000000000,90.480000000000,157189587.268999993801,204581614.731000006199,92683184.571999981999,120626791.428000003099,9048.488570000000,11776.571430000000
MT,73.543148148470,95.716111111530,14661245851.790998458862,19081552426.208999633789,6097669735.860999107361,7936092602.138999938965,38542.235599999993,50162.564400000003
PL,68.289278750000,88.878221250000,823935570.322699904442,1072348826.277300000191,215509886.244399964809,280485248.955600023270,497475.673969999945,647462.586030000006
PT,72.778750000000,94.721250000000,6522170975.803998947144,8488579256.196000099182,1192078312.072999954224,1551485121.927000045776,2301.251040000000,2995.068960000000
RO,42.363750000000,55.136250000000,1448669085.676999807358,1885436980.322999954224,496599885.081299960613,646322750.318700075150,70623.351919999986,91916.008080000000
SE,69.493930000000,90.446070000000,86471138.045929983258,112541837.894069999456,35392501.067769996822,46063197.592229999602,27630.723999999995,35961.275999999998
SK,52.786861875000,68.701888125000,2840415917.492999553680,3696789876.506999969482,1301745004.097999811172,1694215879.901999950409,124985.767279999985,162668.472719999991
UK,51.331422656250,66.807639843750,6093642792.467999458313,7930851551.531999588013,2047393231.421999692917,2664674044.578000068665,222833.185959999973,290016.494040000020
