DMUs,d_0.21000000000000016_opt,d_0.21000000000000016_pes
AT,-0.190360928635,0.067331008133
BE,-0.454949191578,0.106883018336
BG,-0.225054312448,0.015035285139
CY,-0.006401154383,0.035515979783
CZ,-0.256531892375,0.433107254570
DE,-0.095642562495,0.011478263592
DK,-0.215364218414,0.475826921933
ES,-0.641377494339,-0.051225663942
FR,-0.117241841323,0.345311769678
GR,-0.037420823304,0.253605096229
HU,-0.132875485219,0.054668776060
IE,-0.276082249895,0.374036875917
IT,-0.084826903379,0.213586215751
LT,-0.597898421790,-0.001373872374
LU,-0.010272897085,0.103869413022
LV,-0.006960325692,0.006095177263
MT,-0.450891482236,0.271481092577
PL,-0.240424880216,0.045011876837
PT,0.006395557732,0.469999047964
RO,-0.147618692147,0.102125457867
SE,-0.002136680474,0.717654304291
SK,-0.090047627826,0.203195891783
UK,-0.120013982048,0.379281309471
