DMUs,d_0.054000000000000034_opt,d_0.054000000000000034_pes
AT,-0.213324499851,-0.101321663183
BE,0.017215961909,0.033940621856
BG,-0.050012979729,-0.007612615069
CY,0.003123203407,0.010632758901
CZ,-0.043337598163,0.111489342969
DE,-0.000263926055,0.004325391923
DK,-0.046096625959,0.071500512635
ES,-0.479907188271,-0.346483412828
FR,-0.011612055758,0.067118870831
GR,0.021444760543,0.062086371274
HU,-0.005297760192,0.006550630288
IE,-0.052369455846,0.108688971917
IT,-0.023710499417,0.018690420225
LT,-0.041343801277,-0.021162634520
LU,0.013527998115,0.030084369090
LV,-0.002959311543,-0.000067817008
MT,-0.299850497359,-0.125823967402
PL,-0.079265796667,0.017662166095
PT,0.090143345951,0.153585717221
RO,0.000421185902,0.019875586121
SE,-0.002435099713,-0.001103837065
SK,-0.026447084471,0.016419069672
UK,-0.007447870706,0.069254134323
