DMUs,d_0.1490000000000001_opt,d_0.1490000000000001_pes
AT,-0.180764220663,0.063222817300
BE,-0.408205122954,0.100780883187
BG,-0.155340316170,0.007073666496
CY,-0.002776546308,0.033011687073
CZ,-0.176045650259,0.389238373258
DE,-0.057259511980,0.010185789632
DK,-0.154406692247,0.443026250910
ES,-0.591755587944,-0.104436357709
FR,-0.077711041518,0.316764884117
GR,-0.016449608713,0.239537861629
HU,-0.050910719618,0.051198929158
IE,-0.189878002533,0.322916550219
IT,-0.060923472303,0.200823701141
LT,-0.571652054104,-0.005348030518
LU,-0.001159638913,0.097919203430
LV,-0.005718963674,0.005074082036
MT,-0.408236636678,0.223269016384
PL,-0.178445305019,0.038093113584
PT,0.036423805527,0.445612960424
RO,-0.066792326067,0.096263166676
SE,-0.002028963525,0.702187357198
SK,-0.062357868532,0.191304144909
UK,-0.075955413569,0.353959066272
