DMUs,d_0.20000000000000015_opt,d_0.20000000000000015_pes
AT,-0.188787697820,0.066657534226
BE,-0.447543102293,0.105882668312
BG,-0.214752664281,0.013796841634
CY,-0.005814050592,0.035105439994
CZ,-0.243316399539,0.425755018560
DE,-0.089322595017,0.011266382615
DK,-0.205190138606,0.470385746603
ES,-0.634658113091,-0.059958523673
FR,-0.110652064264,0.340620702080
GR,-0.034238191421,0.251303819884
HU,-0.119438638400,0.054099948699
IE,-0.261950245164,0.365501955801
IT,-0.080909631911,0.211506220427
LT,-0.593646487284,-0.001778647111
LU,-0.008789690156,0.102893968827
LV,-0.006757671449,0.005927784603
MT,-0.443898884604,0.263398476833
PL,-0.230038043708,0.043918214841
PT,0.011065171489,0.466020541416
RO,-0.134368468199,0.101164426524
SE,-0.002119021958,0.715087348841
SK,-0.085135302166,0.201256283506
UK,-0.112580740199,0.375111708423
