DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.873250000000,30.051750000000,1106001648.779999971390,1151144573.220000028610,409220985.124000012875,425923882.476000010967,136138.513000000006,141695.187000000005
BE,39.200000000000,40.800000000000,1705867554.440000057220,1775494801.559999942780,314758110.884000003338,327605380.716000020504,36.416800000000,37.903200000000
BG,83.300000000000,86.700000000000,565226063.807999968529,588296515.392000079155,286515434.730000019073,298209942.269999980927,553698.725999999908,576298.673999999999
CY,66.150000000000,68.850000000000,623478745.470000028610,648926857.529999971390,182441966.462000012398,189888577.337999999523,8078.100799999999,8407.819200000000
CZ,56.217563887800,58.512158332200,14085220763.039999008179,14660127732.960000991821,4863701044.019999504089,5062219453.980000495911,80993.599399999992,84299.460600000006
DE,53.900000000000,56.100000000000,258910514.449999988079,269478290.550000011921,54383415.125200003386,56603146.354800000787,245196.117599999998,255204.122399999993
DK,64.252307959000,66.874851141000,9947304267.459999084473,10353316686.540000915527,3951944695.440000057220,4113248560.559999942780,49984.900000000001,52025.099999999999
ES,44.932036993200,46.765997686800,14105985484.219999313354,14681739993.780000686646,5092913659.539999961853,5300787686.460000038147,813317.425199999940,846514.054800000042
FR,74.725000000000,77.775000000000,6758495566.059999465942,7034352527.940000534058,2361301605.320000171661,2457681262.679999828339,342467.752199999988,356446.027800000040
GR,71.866666663400,74.799999996600,3962247470.719999790192,4123971857.280000209808,1158434144.839999914169,1205717171.160000085831,73239.780599999998,76229.159400000004
HU,49.000000000000,51.000000000000,913959796.259999990463,951264277.740000009537,391680114.279999971390,407667057.720000028610,70107.298799999990,72968.821200000006
IE,55.057380000000,57.304620000000,16762945648.399999618530,17447147511.599998474121,5271906644.479999542236,5487086507.520000457764,220810.660000000003,229823.339999999997
IT,83.300000000000,86.700000000000,3384227558.460000038147,3522359295.539999961853,1568885783.779999971390,1632921938.220000028610,174293.284199999995,181407.295800000022
LT,39.200000000000,40.800000000000,129922341.149999991059,135225293.849999994040,27700067.480399999768,28830682.479600001127,196175.419999999984,204182.580000000016
LU,83.300000000000,86.700000000000,1660161683.319999933243,1727923384.680000066757,434685680.463999986649,452427953.136000037193,821.240000000000,854.760000000000
LV,78.400000000000,81.600000000000,177267888.979999989271,184503313.020000010729,104521888.239999994636,108788087.760000005364,10204.279400000001,10620.780600000000
MT,82.937037037400,86.322222222600,16533971156.219999313354,17208827121.779998779297,6876543545.619999885559,7157218792.380000114441,43465.351999999999,45239.448000000004
PL,77.012075000000,80.155425000000,929179354.333999991417,967105042.265999913216,243037616.247999995947,252957518.951999992132,561019.747399999993,583918.512600000016
PT,82.075000000000,85.425000000000,7355267613.680000305176,7655482618.319999694824,1344346082.660000085831,1399217351.339999914169,2595.196800000000,2701.123200000000
RO,47.775000000000,49.725000000000,1633711972.339999914169,1700394093.660000085831,560032091.346000075340,582890544.054000020027,79644.286399999997,82895.073599999989
SE,78.370600000000,81.569400000000,97516358.210600003600,101496617.729399994016,39913292.343399994075,41542406.316600002348,31160.079999999998,32431.920000000002
SK,59.529487500000,61.959262500000,3203230839.059999942780,3333974954.940000057220,1468020833.160000085831,1527940050.839999914169,140950.577599999990,146703.662400000001
UK,57.888140625000,60.250921875000,6872002228.559999465942,7152492115.440000534058,2308912965.239999771118,2403154310.760000228882,251296.343200000003,261553.336799999990
